rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
8809,1,audio-button-response,29,447618,0.0-16.0-13.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,30,470831,0.0-16.0-14.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_13.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,31,494043,0.0-16.0-15.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_35.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,32,517272,0.0-16.0-16.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_40.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,33,540489,0.0-16.0-17.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,34,563707,0.0-16.0-18.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_1.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,35,586712,0.0-16.0-19.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_24.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,36,609931,0.0-16.0-20.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_7.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,37,632935,0.0-16.0-21.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_40.mp3""]",exposure,,exp_noresponse,,,,,,
11761,1,audio-button-response,38,644866,0.0-16.0-22.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,attn_length_hard_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,39,668061,0.0-16.0-23.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_20.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,40,691288,0.0-16.0-24.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_32.mp3""]",exposure,,exp_noresponse,,,,,,
7840,6,audio-slider-response,41,699290,0.0-16.0-25.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""grammatical_7.mp3""]",exposure,,exp_liking,4,,,,,
7599,1,audio-button-response,42,706890,0.0-16.0-26.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,attn_length_int_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,43,730402,0.0-16.0-27.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_12.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,44,753635,0.0-16.0-28.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_10.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,45,776640,0.0-16.0-29.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,46,799859,0.0-16.0-30.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_21.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,47,823081,0.0-16.0-31.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_39.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,48,846320,0.0-16.0-32.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_33.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,49,869325,0.0-16.0-33.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_40.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,50,892331,0.0-16.0-34.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_4.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,51,915550,0.0-16.0-35.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_5.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,52,938793,0.0-16.0-36.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_18.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,53,961798,0.0-16.0-37.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_4.mp3""]",exposure,,exp_noresponse,,,,,,
7509,1,audio-button-response,54,969314,0.0-16.0-38.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,attn_length_int_1.mp3,exposure,true,attncheck,,,,,,
11442,1,audio-button-response,55,980754,0.0-16.0-39.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,attn_length_hard_1.mp3,exposure,true,attncheck,,,,,,
9030,1,audio-button-response,56,989786,0.0-16.0-40.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,57,1012789,0.0-16.0-41.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_43.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,58,1035997,0.0-16.0-42.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_26.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,59,1059004,0.0-16.0-43.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_30.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,60,1082010,0.0-16.0-44.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_33.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,61,1105016,0.0-16.0-45.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_4.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,62,1128284,0.0-16.0-46.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_41.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,63,1151290,0.0-16.0-47.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_2.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,64,1174505,0.0-16.0-48.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_16.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,65,1197511,0.0-16.0-49.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_4.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,66,1220731,0.0-16.0-50.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_23.mp3""]",exposure,,exp_noresponse,,,,,,
7668,5,audio-slider-response,67,1228410,0.0-16.0-51.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""grammatical_1.mp3""]",exposure,,exp_liking,4,,,,,
null,null,audio-keyboard-response,68,1251655,0.0-16.0-52.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_11.mp3""]",exposure,,exp_noresponse,,,,,,
7889,3,audio-slider-response,69,1259554,0.0-16.0-53.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""grammatical_7.mp3""]",exposure,,exp_liking,4,,,,,
null,null,audio-keyboard-response,70,1282556,0.0-16.0-54.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_18.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,71,1305563,0.0-16.0-55.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,72,1328570,0.0-16.0-56.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_1.mp3""]",exposure,,exp_noresponse,,,,,,
15964,1,audio-button-response,73,1344538,0.0-16.0-57.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,74,1367541,0.0-16.0-58.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_30.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,75,1390549,0.0-16.0-59.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"[""exposure_4s_39.mp3""]",exposure,,exp_noresponse,,,,,,
7345, ,html-keyboard-response,76,1397900,0.0-17.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"<p>You will now be asked to judge how similar some melodies are to what you have
    just listened to. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
7226, ,html-keyboard-response,77,1405130,0.0-18.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,"<p>The changes in the melodies are subtle. If you are not sure, go with your gut feeling.</p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
11691,6,audio-slider-response,78,1416962,0.0-19.0-0.0,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,agrammatical_7.mp3,grammar_learning,,,4,,,,,
10391,3,audio-slider-response,79,1427474,0.0-19.0-0.1,13,tonic E5,2024-06-02 15:59:18,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,75.207.30.35,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",WebKit,Edge,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9",lcw0nv,agrammatical_8.mp3,grammar_learning,,,4,,,,,
